id,label,subsystem,effect_size,qvalue,type
HSD17B7r,Testicular 17-beta-hydroxysteroid dehydrogenase,Steroid Metabolism,0.8084260987978237,0.006246227453417287,reaction
NRVNCt,Fatty acid transport via diffusion,"Transport, Extracellular",0.8084260987978226,0.006246227453417287,reaction
FATP9t,Fatty acid electroneutral transport,"Transport, Extracellular",0.8084260987978226,0.006246227453417287,reaction
LALDO2x,D-Lactaldehyde:NAD+ 1-oxidoreductase,Pyruvate Metabolism,0.8084260987978188,0.006246227453417287,reaction
LALDD,D-lactaldehyde dehydrogenase,Pyruvate Metabolism,0.8084260987978188,0.006246227453417287,reaction
OCDCAt,Octadecanoate  n C180  transport in via uniport,"Transport, Extracellular",-0.7849907911833873,0.011124251411637963,reaction
HSD11B1r,11-beta-hydroxysteroid dehydrogenase type 1,Steroid Metabolism,-0.7813711789014041,0.0071245286327808665,reaction
HSD11B2r,11-beta-hydroxysteroid dehydrogenase type 2,Steroid Metabolism,0.7813711789014041,0.0071245286327808665,reaction
MOGAT,Monoacylglycerol acyltransferase,Triacylglycerol Synthesis,-0.7806992031675729,0.007152227911793127,reaction
ARTCOAL1,R group coenzyme a ligase,R Group Synthesis,-0.7806992031675729,0.007152227911793127,reaction
DCMPDA,DCMP deaminase,Pyrimidine Catabolism,0.7581591004891872,0.012704002072624399,reaction
ALDD2xm,Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial,Glycolysis/Gluconeogenesis,0.7480334883316244,0.011124251411637963,reaction
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, Mitochondrial",-0.7480334883316244,0.011124251411637963,reaction
KHK,Ketohexokinase,Fructose and Mannose Metabolism,-0.7075220782731428,0.018711510261914276,reaction
TRIOK,Triokinase,Fructose and Mannose Metabolism,-0.7075220782731428,0.018711510261914276,reaction
FBA2,D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase,Fructose and Mannose Metabolism,-0.7075220782731428,0.018711510261914276,reaction
DM_dctp_m,DCTP demand,Intracellular demand,-0.6803131796725014,0.03781281311955956,reaction
NDPK7m,"ATP:dCDP phosphotransferase, mitochondria",Nucleotides,-0.6803131796725014,0.03781281311955956,reaction
FAH2,Fatty acid omega-hydroxylase,CYP Metabolism,0.6587063218554391,0.0476701583992382,reaction
EX_whttdca_e,Omega hydroxy tetradecanoate (n-C14:0) exchange,Extracellular exchange,0.6587063218554391,0.0476701583992382,reaction
WHTTDCAte,Xenobiotic transport,"Transport, Extracellular",-0.6587063218554391,0.0476701583992382,reaction
CYSALANaEx,L-alanine/L-cysteine Na-dependent exchange (Cys-L in),"Transport, Extracellular",-0.6565905077214566,0.03803911694797442,reaction
FATP5t,Fatty acid electroneutral transport,"Transport, Extracellular",0.6553815951789937,0.04868293918099906,reaction
ARACHDt2,Fatty acid transport via diffusion,"Transport, Extracellular",0.6553815951789937,0.04868293918099906,reaction
Fatty acid elongation,Fatty acid elongation,Fatty acid elongation,,,subsystem
Extracellular exchange,Extracellular exchange,Extracellular exchange,,,subsystem
Fatty acid activation,Fatty acid activation,Fatty acid activation,,,subsystem
R Group Synthesis,R Group Synthesis,R Group Synthesis,,,subsystem
"Transport, Peroxisomal","Transport, Peroxisomal","Transport, Peroxisomal",,,subsystem
Fatty Acid Metabolism,Fatty Acid Metabolism,Fatty Acid Metabolism,,,subsystem
Oxidative Phosphorylation,Oxidative Phosphorylation,Oxidative Phosphorylation,,,subsystem
Glycerophospholipid Metabolism,Glycerophospholipid Metabolism,Glycerophospholipid Metabolism,,,subsystem
Cholesterol Metabolism,Cholesterol Metabolism,Cholesterol Metabolism,,,subsystem
"Transport, Endoplasmic Reticular","Transport, Endoplasmic Reticular","Transport, Endoplasmic Reticular",,,subsystem
"Transport, Mitochondrial","Transport, Mitochondrial","Transport, Mitochondrial",,,subsystem
Triacylglycerol Synthesis,Triacylglycerol Synthesis,Triacylglycerol Synthesis,,,subsystem
Biomass and maintenance functions,Biomass and maintenance functions,Biomass and maintenance functions,,,subsystem
"Transport, Extracellular","Transport, Extracellular","Transport, Extracellular",,,subsystem
Pyrimidine Biosynthesis,Pyrimidine Biosynthesis,Pyrimidine Biosynthesis,,,subsystem
Pyrimidine Catabolism,Pyrimidine Catabolism,Pyrimidine Catabolism,,,subsystem
Inositol Phosphate Metabolism,Inositol Phosphate Metabolism,Inositol Phosphate Metabolism,,,subsystem
Sphingolipid Metabolism,Sphingolipid Metabolism,Sphingolipid Metabolism,,,subsystem
Nucleotides,Nucleotides,Nucleotides,,,subsystem
Glycolysis/Gluconeogenesis,Glycolysis/Gluconeogenesis,Glycolysis/Gluconeogenesis,,,subsystem
Arginine and Proline Metabolism,Arginine and Proline Metabolism,Arginine and Proline Metabolism,,,subsystem
"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism",,,subsystem
Alanine and Aspartate Metabolism,Alanine and Aspartate Metabolism,Alanine and Aspartate Metabolism,,,subsystem
Vitamin A Metabolism,Vitamin A Metabolism,Vitamin A Metabolism,,,subsystem
Salvage Pathway,Salvage Pathway,Salvage Pathway,,,subsystem
Citric Acid Cycle,Citric Acid Cycle,Citric Acid Cycle,,,subsystem
Tyrosine metabolism,Tyrosine metabolism,Tyrosine metabolism,,,subsystem
Steroid Metabolism,Steroid Metabolism,Steroid Metabolism,,,subsystem
Pyruvate Metabolism,Pyruvate Metabolism,Pyruvate Metabolism,,,subsystem
Fructose and Mannose Metabolism,Fructose and Mannose Metabolism,Fructose and Mannose Metabolism,,,subsystem
Intracellular demand,Intracellular demand,Intracellular demand,,,subsystem
CYP Metabolism,CYP Metabolism,CYP Metabolism,,,subsystem
