ReactionID,ReactionName,Subsystem,MetaboliteID,MetaboliteName,Coefficient,Diff(HFD-SCD),Ratio(HFD/SCD)
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,"Transport, Extracellular",h_c,H+,1.0,-0.304726311471674,304726311471.6741
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,"Transport, Extracellular",h_e,H+,-1.0,-0.304726311471674,304726311471.6741
ABUTt4_2_r,ABUTt4 LPAREN 2 RPAREN r,"Transport, Extracellular",4abut_c,4-Aminobutanoate,1.0,0.2864312079378004,1.8643120793593604
ABUTt4_2_r,ABUTt4 LPAREN 2 RPAREN r,"Transport, Extracellular",4abut_e,4-Aminobutanoate,-1.0,0.2864312079378004,1.8643120793593604
ABUTt4_2_r,ABUTt4 LPAREN 2 RPAREN r,"Transport, Extracellular",na1_c,Sodium,2.0,0.2864312079378004,1.8643120793593604
ABUTt4_2_r,ABUTt4 LPAREN 2 RPAREN r,"Transport, Extracellular",na1_e,Sodium,-2.0,0.2864312079378004,1.8643120793593604
ACACt2,Acetoacetate transport via proton symport,"Transport, Extracellular",acac_c,Acetoacetate,1.0,0.3257491869683249,325749186968.3249
ACACt2,Acetoacetate transport via proton symport,"Transport, Extracellular",acac_e,Acetoacetate,-1.0,0.3257491869683249,325749186968.3249
ACACt2,Acetoacetate transport via proton symport,"Transport, Extracellular",h_c,H+,1.0,0.3257491869683249,325749186968.3249
ACACt2,Acetoacetate transport via proton symport,"Transport, Extracellular",h_e,H+,-1.0,0.3257491869683249,325749186968.3249
ACETONEt2,Acetone transport via proton symport,"Transport, Extracellular",acetone_c,Acetone,1.0,-0.3477812866236394,347781286623.6394
ACETONEt2,Acetone transport via proton symport,"Transport, Extracellular",acetone_e,Acetone,-1.0,-0.3477812866236394,347781286623.6394
ACETONEt2,Acetone transport via proton symport,"Transport, Extracellular",h_c,H+,1.0,-0.3477812866236394,347781286623.6394
ACETONEt2,Acetone transport via proton symport,"Transport, Extracellular",h_e,H+,-1.0,-0.3477812866236394,347781286623.6394
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,acetol_c,Acetol cytosol,-1.0,-0.3799674190904722,0.0108363392263817
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,h2o_c,H2O H2O,2.0,-0.3799674190904722,0.0108363392263817
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,h_c,H+,-1.0,-0.3799674190904722,0.0108363392263817
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,mthgxl_c,Methylglyoxal,1.0,-0.3799674190904722,0.0108363392263817
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,nadp_c,Nicotinamide adenine dinucleotide phosphate,1.0,-0.3799674190904722,0.0108363392263817
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,nadph_c,Nicotinamide adenine dinucleotide phosphate - reduced,-1.0,-0.3799674190904722,0.0108363392263817
ACTLMO,Acetol monooxygenase,Pyruvate Metabolism,o2_c,O2 O2,-1.0,-0.3799674190904722,0.0108363392263817
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,acetol_c,Acetol cytosol,1.0,-0.260952370963352,0.0157009744103853
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,acetone_c,Acetone,-1.0,-0.260952370963352,0.0157009744103853
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,h2o_c,H2O H2O,1.0,-0.260952370963352,0.0157009744103853
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,h_c,H+,-1.0,-0.260952370963352,0.0157009744103853
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,nadp_c,Nicotinamide adenine dinucleotide phosphate,1.0,-0.260952370963352,0.0157009744103853
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,nadph_c,Nicotinamide adenine dinucleotide phosphate - reduced,-1.0,-0.260952370963352,0.0157009744103853
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,o2_c,O2 O2,-1.0,-0.260952370963352,0.0157009744103853
EX_o2_e,O2 exchange,Extracellular exchange,o2_e,O2 O2,-1.0,1.391885812829564,0.753802100061161
ARTFR41,R group artificial flux,R Group Synthesis,R4coa_hs_c,R group 4 Coenzyme A homo sapiens,1.0,1.3503636560482934,1350363656048.2937
ARTFR41,R group artificial flux,R Group Synthesis,fad_m,Flavin adenine dinucleotide oxidized,1.0,1.3503636560482934,1350363656048.2937
ARTFR41,R group artificial flux,R Group Synthesis,fadh2_m,Flavin adenine dinucleotide reduced,-1.0,1.3503636560482934,1350363656048.2937
