ReactionID,ReactionName,Subsystem,GroupA,GroupB,MeanA,MeanB,Diff(A-B),TestStat,PValue,FDR_BH
DM_core5_g,"Demand for Core5, Golgi Apparatus",Intracellular demand,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
DM_core5_g,"Demand for Core5, Golgi Apparatus",Intracellular demand,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_acgam_e,N-Acetyl-D-glucosamine exchange,Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acgam_e,N-Acetyl-D-glucosamine exchange,Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_acgam_e,N-Acetyl-D-glucosamine exchange,Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acgam_e,N-Acetyl-D-glucosamine exchange,Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acgam_e,N-Acetyl-D-glucosamine exchange,Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acgam_e,N-Acetyl-D-glucosamine exchange,Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_ach_e,Acetylcholine exchange,Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_ach_e,Acetylcholine exchange,Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_ach_e,Acetylcholine exchange,Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_ach_e,Acetylcholine exchange,Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_ach_e,Acetylcholine exchange,Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_ach_e,Acetylcholine exchange,Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_acn13acngalgbside_hs_e,"Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acn13acngalgbside_hs_e,"Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_acn13acngalgbside_hs_e,"Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acn13acngalgbside_hs_e,"Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acn13acngalgbside_hs_e,"Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acn13acngalgbside_hs_e,"Sialyl (1,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_acn23acngalgbside_hs_e,"Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acn23acngalgbside_hs_e,"Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_acn23acngalgbside_hs_e,"Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acn23acngalgbside_hs_e,"Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acn23acngalgbside_hs_e,"Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acn23acngalgbside_hs_e,"Sialyl (2,3) sialyl (2,6) galactosylgloboside (homo sapiens) exchange",Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_4mtolbutamide_e,4 hydroxy tolbutamide exchange,Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_4mtolbutamide_e,4 hydroxy tolbutamide exchange,Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_4mtolbutamide_e,4 hydroxy tolbutamide exchange,Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_4mtolbutamide_e,4 hydroxy tolbutamide exchange,Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
