ReactionID,ReactionName,Subsystem,WD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,WD_n,SCD_n,q_value,Significant,Direction
DM_avite1_c,Alpha-Tocopherol demand,Intracellular demand,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
EX_acgam_e,N-Acetyl-D-glucosamine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
DM_core5_g,"Demand for Core5, Golgi Apparatus",Intracellular demand,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
EX_4mptnl_e,4-methylpentanal Exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H8MTer_L,"H8 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
DM_bvite_c,Beta-tocopherol demand,Intracellular demand,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
DM_avite2_c,Alpha-Tocotrienol demand,Intracellular demand,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H8MTer_U,"H8 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid exchange,Extracellular exchange,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
GT1Atg,Gt1a hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HESTRATRIOLtr,Hydroxylated estrogen derivative transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
WHDDCAte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VLCSr,Very-long-chain-fatty-acid-CoA ligase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VLCSp,Very-long-chain-fatty-acid-CoA ligase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VLCS2r,Very-long-chain-fatty-acid-CoA ligase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HEX10,Hexokinase (D-glucosamine:ATP),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VLCS2p,Very-long-chain-fatty-acid-CoA ligase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VITD3tm3,Vitamin D3 transport in mitochondria,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H5MTer_U,"H5 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VITD3t2,Vitamin D3 uptake,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VITD3t,Vitamin D3 release,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HEXCCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VITD2tm,Vitamin D2 transport from mitochondria,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HS1ly,"Heparan-N-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VITD2t,Vitamin D2 release,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VITD2Hm,Vitamin D-25-hydroxylase (D2),Vitamin D,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VD3,Vitamin D3 formation,Vitamin D,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HEXCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VITD3tm,Vitamin D3 transport from mitochondria,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H6_ET2er,"H6' phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H6_ETer,"H6' phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
XOLTRIOLtr,"Lipid, flip-flop intracellular transport","Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H6ET3er,"H6 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H6MTer_L,"H6 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H6MTer_U,"H6 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HCOUMARINte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HDCAter,Palmitate ER export,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HESTRATRIOLte,Hydroxylated estrogen derivative transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
AK2LGCHOLt,"1-Alkyl 2-Acylglycerol 3-Phosphocholine Transport, Vescicular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H7_TAer,"H7' transamidase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H7ET2er,"H7 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H7MTer_L,"H7 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H7MTer_U,"H7 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
XOLTRIOLtm,"Lipid, flip-flop intracellular transport","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
DM_Ser_Thr_l,DM Ser FSLASH Thr LPAREN ly RPAREN ,Intracellular demand,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
XANDp,"Xanthine dehydrogenase, peroxisomal",Purine Catabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
WHTSTSTERONEte,Omega hydroxy testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
H7_ETer,"H7' phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
NDPK10m,"Nucleoside-diphosphate kinase (ATP:dIDP), mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
RETNGLCt,Retinoyl glucuronide efflux,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
THRS,Threonine synthase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
L_LACtcm,L-lactate transport via diffusion (cytosol to mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
L_LACtm,L lactate transport  mitochondrial,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LACZe,"B-galactosidase, extracellular",Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LGNCCPT2,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LACZly,"B-galactosidase,lysosomal",Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HPDCACRNt,Heptadecanoate transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TRIODTHYSULT,Triiodothyronine Sulfotransferase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LGNCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LALDO,D-Lactaldehyde NAD+ oxidoreductase (glutathione-formylating),Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALDD19xr,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LALDO2,D-Lactaldehyde:NADP+ 1-oxidoreductase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LAPCOAl,Lysosomal acid phosphorylase (CoA),CoA Catabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
RETNCOA,Retinoyl CoA formation,Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LIMNENte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LINKDEG1ly,"Degradation of proteoglycan linkage region, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALCD2y,"Alcohol dehydrogenase (ethanol, NADP)",Glycolysis/Gluconeogenesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LEUKTRF4t,Leukotriene F4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPDOLPT_L,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KYNAKGAT,L-Kynurenine:2-oxoglutarate aminotransferase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KYNATESYN,"4-(2-Aminophenyl)-2,4-dioxobutanoate dehydratase",Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
VITD3Hm,Vitamin D-25-hydroxylase (D3),Vitamin D,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TSULt4_3,Thiosulfate transport via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TSTSTERONEtr,Testosterone intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TSTSTERONEt,Testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TS3,Tachysterol 3 formation,Vitamin D,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LFORKYNHYD,L-Formylkynurenine hydrolase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
Kt3g,Potassium transport  via proton antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
L_LACDcm,"L-Lactate dehydrogenase, cytosolic/mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TSTSTERONESULT,Testosterone sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TSTSTERONEGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LGNCCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TSTSTERONEGLCte,Glucuronidated compound transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LGNCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
RETNGLCt2,Retinoyl glucuronide efflux (13-cis),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TSTSTERONESte,Sulfonated testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNELDCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALDD20xm,Aldehyde dehydrogenase  indole 3 acetaldehyde  NAD   mitochondrial,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TRDRm,Thioredoxin reductase  NADPH ,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNLCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TRDR3,Thioredoxin (ubiquinone 10) reductase (NADH),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALDD21,"Aldehyde dehydrogenase (pristanal, NAD)",Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNLCCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNLCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LINKDEG2ly,"Degradation of proteoglycan linkage region, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNLNCACPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
THMt3,Thiamine transport in via proton  antiport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNLNCACPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNLNCACRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
THMt2m,"Thiamine transport in via proton symport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LDH_Lm,"L-lactate dehydrogenase, mitochondria",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LEUKTRA4t,Leukotriene A4 transmembrane (homo sapiens) transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LEUKTRA4tr,Leukotriene intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNLNCGCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TRDR2,Thioredoxin (ubiquinone 10) reductase (NADPH),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCADi,Lactaldehyde dehydrogenase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCADi_D,Lactaldehyde dehydrogenase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LINKDEG3ly,"Degradation of proteoglycan linkage region, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALDD19x_P,"Aldehyde dehydrogenase (phenylacetaldehyde, NADP)",Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LINKDEG4ly,"Degradation of proteoglycan linkage region, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCADi_Dm,"Lactaldehyde dehydrogenase, mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCADm,"Lactaldehyde dehydrogenase, mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCAT1e,Lecithin-cholesterol acyltransferase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TREH,"Alpha,alpha-trehalase",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LIPOti,Lipoate transport via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALDD20x,"Aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNELDCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCTStl,Lactose transport from cytosol to lysosome (via autophagocytosis),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCYSTAT,L-Cysteate:2-oxoglutarate aminotransferase,Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TRIODTHYSUFt,Triiodothyronine sulfate transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LNELDCCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TREHe,"Alpha,alpha-trehalase",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCYSTATm,"Aspartate aminotransferase, cysteate forming, mitochondria",Cysteine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LCTStg,Lactose transport from Golgi to extracellular (via vesicle),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
INSKm,"Insosine kinase, mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
Htg,"Proton transport, Golgi","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UAG2EMA,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TYRTAim,Tyrosine transaminase  irreversible  mitochondrial ,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
INSt,Inosine transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
INSt4,Inosine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
INSt5,Inosine transport in via sodium (1:2) symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ICDHyp,Isocitrate dehydrogenase  NADP ,Citric Acid Cycle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LEUKTRE4t,Leukotriene E4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
INStl,Inosine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPGLDCg,"UDP-D-glucuronate decarboxylase, Golgi apparatus",Nucleotide Sugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPGLCtg,UDP-Glc Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
INStm,Inosine facilated transport in mitochondria,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPGLCter,UDP-Glc endoplasmic reticulum transport via CMP antiport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
IPDPtr,Isopentenyl diphosphate transport (ER),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPGLCAtg,UDPGlcA Golgi transport via UMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
IDOAASE1ly,"Alpha-L-iduronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
IPDPtx,Isopentenyl diphosphate transport (peroxisome),"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
RETNtr,Retinoic acid transport in ER,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HPDCAt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HSPGtly,"Heparan sulfate transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HTAXOLte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HXANtl,Hypoxanthine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPtl,Udp intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HXANtx,Hypoxanthine diffusion in peroxisome,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HXPRT,Hypoxanthine phosphoribosyltransferase (Hypoxanthine),Salvage Pathway,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HPROxm,L hydroxyproline dehydrogenase  NAD   mitochondrial,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
INOSTO,Myo-Inositol:oxygen oxidoreductase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HPYRDCm,"Hydroxypyruvate decarboxylase, mitochondria",Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HYPOE,Hypothetical enyme,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPXYLtg,UDP-Xyl Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPXYLter,UDP-Xyl endoplasmic reticular transport via CMP antiport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALAGLNNaEx,L-alanine/L-glutamine Na-dependent exchange (Ala-L in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPGP,UDP-glucose glucophosphohydrolase,Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
IMACTD_m,Imidazole acetaldeyde dehydrogenase (mito),Histidine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
IMPC,IMP cyclohydrolase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPGNP,UDP-glucuronate glucuronohydrolase,Pentose and Glucuronate Interconversions,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
HPYRDC,Hydroxypyruvate decarboxylase,Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KDNH,2-keto-3deoxy-D-glycero-D-galactononic acid phosphohydrolase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALATHRNaEx,L-alanine/L-threonine Na-dependent exchange (Ala-L in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPG1P,UDPglucuronate uridine-monophosphohydrolase,Pentose and Glucuronate Interconversions,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
IMACTD,Imidazole acetaldeyde dehydrogenase,Histidine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KHK3,Ketohexokinase (D-tagatose),Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
UDPDOLPT_U,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KSII_CORE2t,"Keratan sulfate II (core2) transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KSII_CORE2tly,"Keratan sulfate II (core 2) transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TYMSFt,Tyramine O-sulfate transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LEUKTRD4t,Leukotriene D4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LEUKTRD4tr,Leukotriene intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KSII_CORE4t,"Keratan sulfate II (core4) transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
ALAt2rL,L-alanine reversible transport via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KSII_CORE4tly,"Keratan sulfate II (core 4) transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KSIt,"Keratan sulfate I transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KSItly,"Keratan sulfate I transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
KYN,Kynureninase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
RETNGLCt2r,Retinoyl glucuronide efflux (13-cis) from ER,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
LEUKTRB4tr,Leukotriene intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
TXASr,Thromboxane-A synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down
