ReactionID,ReactionName,Subsystem,HFD_mean,KD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,KD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
LCAT1e,Lecithin-cholesterol acyltransferase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LIMNENte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LINKDEG1ly,"Degradation of proteoglycan linkage region, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LCADi,Lactaldehyde dehydrogenase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LCADi_D,Lactaldehyde dehydrogenase,Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LINKDEG3ly,"Degradation of proteoglycan linkage region, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALDD19x_P,"Aldehyde dehydrogenase (phenylacetaldehyde, NADP)",Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LINKDEG4ly,"Degradation of proteoglycan linkage region, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LCADi_Dm,"Lactaldehyde dehydrogenase, mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LCADm,"Lactaldehyde dehydrogenase, mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TMABADH,4-trimethylaminobutyraldehyde dehydrogenase,Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNS14DM,Cytochrome P450 lanosterol 14 alpha demethylase  NADP ,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
VITD3Hm,Vitamin D-25-hydroxylase (D3),Vitamin D,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TSULt4_3,Thiosulfate transport via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TSTSTERONEtr,Testosterone intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TSTSTERONEt,Testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TSTSTERONESte,Sulfonated testosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LYStn,"L-lysine transport, nuclear","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TSTSTERONESULT,Testosterone sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALDD21,"Aldehyde dehydrogenase (pristanal, NAD)",Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
M1316Mg,"Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALDSTRNte,Aldosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TSTSTERONEGLCte,Glucuronidated compound transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
M13N2Tg,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LPCHOLt,Lysophosphatidylcholine Transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
M13N4Tg,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALDSTRNtm,Aldosterone intracellular transport,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
M14NTg,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
M16N4Tg,"Alpha-1,6-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TSTSTERONEGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLCCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RETNGLCtr,Retinoyl glucuronide efflux from ER,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TTDCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLNCACPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLNCACPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLNCACRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LDH_Lm,"L-lactate dehydrogenase, mitochondria",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLNCGt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LEUKTRA4tr,Leukotriene intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLNCGCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TTDCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLNCGCPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPG1P,UDPglucuronate uridine-monophosphohydrolase,Pentose and Glucuronate Interconversions,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPDOLPT_U,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RETNGLCt2r,Retinoyl glucuronide efflux (13-cis) from ER,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LNLNCGCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPDOLPT_L,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LEUKTRA4t,Leukotriene A4 transmembrane (homo sapiens) transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IDOAASE2ly,"Alpha-L-iduronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IDOAASE3ly,"Alpha-L-iduronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UGALNACtg,UDP-GalNAc Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UGALNACter,UDP-GalNAc endoplasmic reticulum transport via CMP antiport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IDOAASE4ly,"Alpha-L-iduronidase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IDOURtly,Iduronate transport into lysososme,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IDPtn,IDP nuclear transport,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ITPtn,ITP nuclear transport,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LACZe,"B-galactosidase, extracellular",Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALASm,5 aminolevulinate synthase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KAS8,"B-ketoacyl synthetase (palmitate, n-C16:0)",Fatty acid elongation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ILEt4,L-isoleucine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UGALGTg,"UDPgalactose:D-glucose 4-beta-D-galactosyltransferase, Golgi apparatus",Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPtl,Udp intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPXYLtg,UDP-Xyl Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KDNH,2-keto-3deoxy-D-glycero-D-galactononic acid phosphohydrolase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALATHRNaEx,L-alanine/L-threonine Na-dependent exchange (Ala-L in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RETNtr2,Retinoic acid transport in ER (13-cis),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UMPK3n,"UMP kinase (UTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UMPK2n,"UMP kinase (CTP),nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RIBFLVt3,Riboflavin transport (ATP dependent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
INSt,Inosine transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
INSt4,Inosine transport in via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
INSt5,Inosine transport in via sodium (1:2) symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ICDHyp,Isocitrate dehydrogenase  NADP ,Citric Acid Cycle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPACGALtl,Udpacgal intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UGCG,Ceramide glucosyltransferase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UGT1A9r,"UDP-glucuronosyltransferase 1-10 precursor, microsomal",Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
INStm,Inosine facilated transport in mitochondria,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UAGDP,UDP-N-acetylglucosamine diphosphorylase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IPDPtr,Isopentenyl diphosphate transport (ER),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UAGALDP,UDP-N-acetylgalactosamine diphosphorylase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IDOAASE1ly,"Alpha-L-iduronidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IPDPtx,Isopentenyl diphosphate transport (peroxisome),"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UAG4Ei,UDP-N-acetylglucosamine 4-epimerase,Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UGLCNACtg,UDP-GlcNAc Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
INStl,Inosine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KYNATESYN,"4-(2-Aminophenyl)-2,4-dioxobutanoate dehydratase",Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TYRTAim,Tyrosine transaminase  irreversible  mitochondrial ,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RETNtr,Retinoic acid transport in ER,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPGLDCg,"UDP-D-glucuronate decarboxylase, Golgi apparatus",Nucleotide Sugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LFORKYNHYD,L-Formylkynurenine hydrolase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
Kt3g,Potassium transport  via proton antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
L_LACDcm,"L-Lactate dehydrogenase, cytosolic/mitochondrial",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LGNCCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPXYLter,UDP-Xyl endoplasmic reticular transport via CMP antiport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LGNCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPGLCter,UDP-Glc endoplasmic reticulum transport via CMP antiport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPGLCAtg,UDPGlcA Golgi transport via UMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TYMSFt,Tyramine O-sulfate transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
TXASr,Thromboxane-A synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPGLCAter,UDPGlcA endoplasmic reticulum transport via UMP antiport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPGD,UDPglucose 6-dehydrogenase,Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
L_LACtcm,L-lactate transport via diffusion (cytosol to mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
L_LACtm,L lactate transport  mitochondrial,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPGLCtg,UDP-Glc Golgi transport via CMP antiport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPGP,UDP-glucose glucophosphohydrolase,Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
IMACTD,Imidazole acetaldeyde dehydrogenase,Histidine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KHK3,Ketohexokinase (D-tagatose),Galactose metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UDPGNP,UDP-glucuronate glucuronohydrolase,Pentose and Glucuronate Interconversions,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KSII_CORE2t,"Keratan sulfate II (core2) transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KSII_CORE2tly,"Keratan sulfate II (core 2) transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LEUKTRB4tr,Leukotriene intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LEUKTRD4t,Leukotriene D4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KYNAKGAT,L-Kynurenine:2-oxoglutarate aminotransferase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KSII_CORE4t,"Keratan sulfate II (core4) transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
ALAt2rL,L-alanine reversible transport via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KSII_CORE4tly,"Keratan sulfate II (core 4) transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KSIt,"Keratan sulfate I transport, golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KSItly,"Keratan sulfate I transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
KYN,Kynureninase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
UAG2EMA,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),Aminosugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LEUKTRE4t,Leukotriene E4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LEUKTRF4t,Leukotriene F4 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LEUKTRD4tr,Leukotriene intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPH1Pte,Sph1p transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPC_HSt,Sphingosylphosphorylcholine transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIter,"Phosphate transport, endoplasmic reticulum","Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PItg,"Phosphate transport, Golgi apparatus","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PItn,"Phosphate transport, nuclear","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PLA2,Phospholipase A2,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PLYSPSer,Protein lysine peptidase (endoplasmic reticulum),Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPPGOm,Protoporphyrinogen oxidase  mitochondrial,Heme Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPPItn,Inorganic triphosphate transport through nuclear pore,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
H3MTer_L,"H3 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRAIS,Phosphoribosylaminoimidazole synthase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRDX,Peroxidase (multiple substrates),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PMANM,Phosphomannomutase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SELt4_3,Selenate transport via sodium symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PMI12346PH,5 diphosphoinositol 1 2 3 4 6 pentakisphosphate diphosphohydrolase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PMI12346PHn,"5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PMI1346PH,Diphosphoinositol 1 3 4 6 tetrakisphosphate diphosphohydrolase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PMI1346PHn,"Diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase, nucleus",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRAGSr,Phosphoribosylglycinamide synthase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIK4,Phosphatidylinositol 4-kinase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPH1Pter,Sphinganine 1 phosphate endoplasmic reticular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIK4n,"Phosphatidylinositol 4-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIK5,Phosphatidylinositol 5-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIK5n,"Phosphatidylinositol 5-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI4PLCn,"Phosphatidylinositol 4-phosphate phospholipase C, nucleus",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI4PP,Phosphatidylinositol-4-phosphate 4-phosphatase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI5P3K,Phosphatidylinositol-5-phosphate 3-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI5P3Ker,"Phosphatidylinositol-5-phosphate 3-kinase, endoplasmic reticulum",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPPG9tm,Protoporphyrinogen IX mitochondrial transport,Heme Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
LCARR,"Lacaldehyde reductase (R-propane-1,2-diol forming)",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIPLCn,"Phosphatidylinositol phospholipase C, nucleus",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIt2m,Phosphate transporter  mitochondrial,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
MMCDp,"Methylmalonyl-CoA decarboxylase, peroxisomal","Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPDOy,"Propane-1,2-diol:NADP+ 1-oxidoreductase",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PTRCAT1,Putrescine acetyltransferase,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPMI12346Ptn,5-diphosphatidylinositol pentakisphosphate nuclear transport (diffusion),"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPMI1346Ptn,Diphosphatidylinositol tetrakisphosphate nuclear transport (diffusion),"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPNCL3,4'-Phosphopantothenate:L-cysteine ligase,CoA Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPOR,"Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)",Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI5P4K,Phosphatidylinositol-5-phosphate 4-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SEASMETtn,Se-adenosyl-seleno-L-methionine nuclear transport,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PNTEH,Hydrolase Class   RXN R02973 ,CoA Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PNTK,Pantothenate kinase,CoA Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PNTKm,Pantothenate kinase (mitochondrial),CoA Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SEAHCYStn,Se-adenosyl-seleno-L-homocysteine nuclear transport,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SEAHCYSHYD,Se-Adenosylselenohomocysteine hydrolase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PNTOt5,Pantothenate sodium symporter  II,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SCPx,Peroxisomal thiolase 2,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
