PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,SampleID,Group,Dataset
1.1895121974546623,-8.594847298584874,-1.9159094024615533,-2.4452507715905134,-1.116780921469397,-1.325322033183181,2.0312889529009577,1.4969729043965487,3.559687034983544,4.309421894578014,-1.279193855563976,5.209291898828791,5.043868375297109,0.8937752703200842,4.599419956050622,-2.52212222390584,2.6256086042344897,1.3124125910628623,-2.5213104348535955,-5.768466616919117,HFD_GSE159090_GSM4819167_HFD_Male_Flux,HFD,GSE159090
0.797602747078525,7.979355044475181,4.725432360993427,-5.216789180131943,-6.179421786393099,-1.0117549757437605,-1.950083702415195,0.22516912959385102,1.6317277770110272,-2.345117810809188,-6.0847286262326366,-0.5153499656694104,-0.585850579219926,0.7140449935893495,-2.887244979133221,-1.2750698090751769,-2.825453772924475,0.14625907732470145,2.635524132504602,1.1492399633671913,HFD_GSE159090_GSM4819177_HFD_Male_Flux,HFD,GSE159090
2.014764775393767,-5.530417991901692,6.883062968267924,-3.6807176572884512,-4.408636723375837,-1.9163189425289437,4.9638110889799,-0.29465887905293153,4.294177918114715,8.35428838266396,4.628834381826557,-2.656148633765932,0.01771939511605164,0.7881384850209776,1.991344824418235,-0.9662938833514326,-0.4792618967927974,1.7900700656292527,-0.4653265058961202,-2.1798011542693265,HFD_GSE159090_GSM4819184_HFD_Male_Flux,HFD,GSE159090
0.927673031688905,-31.373919623164895,4.911680040357629,1.992565263390391,-1.5425550056694775,-1.5891525532095936,0.45328280554318334,3.3255094395850766,-18.191543638298675,-6.142113203131878,-6.635146865317067,-1.3808854331963447,-8.930621657710017,6.976548788071648,-6.5770652430669685,1.661590726862318,0.39564776958380254,-12.741108917527692,-0.9924055638733059,-6.63494459195735,HFD_GSE159090_GSM4819189_HFD_Male_Flux,HFD,GSE159090
-0.40143022512507764,-6.38926601527034,3.7608147589811165,-5.245044900761039,0.3496334739426602,-5.71695061906426,0.13296878332195167,-4.234388728545348,8.890802224935449,2.5667406392472554,-0.6800659625865211,-3.1679467324891157,0.8344383158456744,0.3523376863513516,-1.7043931417413722,-1.2817072341265927,1.6937866402510535,1.160014549562106,1.003612006250273,2.973410703577349,HFD_GSE159090_GSM4819197_HFD_Male_Flux,HFD,GSE159090
0.784503917065518,-5.083803878943809,1.0475851013221675,0.15498527083225727,-5.057860330322067,1.5094004275089556,5.702787045518369,5.194246810835269,2.1061984844896395,3.2092195024425774,-2.6839723390226977,0.6584617981868085,7.413077697356765,1.76512066268866,2.4747853570859126,1.300830995619366,-3.7579302573351216,4.819041276313821,-3.803624957383631,-8.127734849946654,HFD_GSE159090_GSM4819202_HFD_Male_Flux,HFD,GSE159090
0.2016287425418252,13.547335145356278,-2.2564997251649084,2.679944604955237,-4.528355781424282,-8.395789457111965,-12.949443140108214,-4.9244521668034,3.7081960993079637,-11.002171547862487,5.767721322148008,1.4181848429968469,-13.936829485676572,15.523729881157895,14.008124749618629,0.44258018855605286,-4.465020573346222,6.744766676924672,2.975848057040794,-12.502909040703297,HFD_GSE160646_GSM4876384_HFD_1w_Flux,HFD,GSE160646
-0.8376254766412642,5.154465371303198,-5.644707902129961,6.758093911562516,-8.76401465730757,1.7487786554017908,1.1107355656102558,-0.6954862491052083,-0.4077635618633012,3.0638312014753697,-3.049790998597429,-4.891889669382456,2.958776654620077,-3.980204708038237,-1.0741535218234441,-0.18032614597935617,-2.6667252974415483,-3.644698957420465,-1.0207499663216004,-1.1799158403761048,HFD_GSE160646_GSM4876386_HFD_1w_Flux,HFD,GSE160646
-2.3185333824787633,-12.453272895901556,-4.661927723534508,9.72615391991198,-5.379558247161238,3.592347318711144,-8.10987908260366,-5.502043745253147,1.9290405820918,-0.9083907751477942,4.978873485887923,7.479196165626579,1.242360782514373,-2.491744285492825,-1.460711535599971,-1.5503189277682379,3.47752729261959,-5.354470749946187,8.652393174209273,-1.5362128610960475,HFD_GSE160646_GSM4876389_HFD_1w_Flux,HFD,GSE160646
-3.3468541682527824,4.176764782741387,-5.152288213466291,4.497123378998394,-3.9917180847067097,0.7704983662076315,-7.235066704816318,0.4450045365884488,-2.9982124063652185,-2.045524756842636,0.43872077770603607,-10.016574759554356,-2.7420025078709034,2.7302368118471905,-2.058475781443532,1.9077976801814913,4.095886571158611,-2.5202099869311563,-3.727376187633546,-0.5423989753085156,HFD_GSE160646_GSM4876393_HFD_1w_Flux,HFD,GSE160646
0.7040496416383475,-20.170354189215622,-6.294072188910916,9.89004845231031,-5.398735127120539,3.5565507859004106,8.493108507082933,2.70848041889702,3.8765073089100817,6.851530610871713,-8.525219970135316,-3.171995216867819,3.5021625737716424,-5.395978394699376,1.488546211780562,2.9997608879227067,-3.029626515477262,2.88995542504429,4.8089399706829035,-8.01900724096071,HFD_GSE160646_GSM4876396_HFD_1w_Flux,HFD,GSE160646
1.251534510052167,10.044387984921812,-1.6215311953875713,4.795310368183287,-8.09922059804173,2.9224524929687896,-2.1203402935451154,-1.303541947059237,0.30780201299374477,1.938229436034351,-3.570003701464481,-2.772761782382037,-1.8765295460944467,-4.457710798909646,-4.13535866534466,1.7017795877453827,-0.9619831807816435,2.290613276186161,-1.7444268019043447,0.25231766068480754,HFD_GSE160646_GSM4876400_HFD_1w_Flux,HFD,GSE160646
1.1351319745648003,-5.535312809610047,2.841254907477413,8.60389609076793,-9.01970107095318,-1.1275218094092903,0.05361879424516523,-2.075194344430013,-1.8083825025980267,2.751767825948377,-8.5732175169394,-9.088282999638729,-6.5138668514495635,-6.345516001256735,-1.017036755495868,0.331218753308899,3.555332147597281,10.648678080651765,-6.60901629191168,6.709657478984238,HFD_GSE160646_GSM4876406_HFD_1w_Flux,HFD,GSE160646
