ReactionID,ReactionName,Subsystem,KD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,KD_n,SCD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
MTHFD2m,"Methylenetetrahydrofolate dehydrogenase (NAD), mitochondrial",Folate Metabolism,-0.3480332888589875,-0.3374718117210628,-0.010561477137924713,0.04445830224166117,-0.1323847768455382,0.896444903216162,-0.05176847340215567,12,37,1.0,False,Down,959.0,0.25738056897477185,0.25738056897477185,0.896444903216162
HCO3_NAt,Bicarbonate transport (Na/HCO3 cotransport),"Transport, Extracellular",0.01547321324848828,0.028997189927099477,-0.013523976678611197,-0.9061402678107983,-0.19664984523143977,0.8452903579070257,-0.049955206231727736,12,37,1.0,False,Down,944.0,0.2533548040794418,0.2533548040794418,0.8452903579070257
MALSO3tm,"Malate:sulfite antiport, mitochondrial","Transport, Mitochondrial",-0.011980540412244516,-0.005313438118196553,-0.0066671022940479625,1.1729754211900052,-0.21574472084960883,0.8301993781481144,-0.049218932807804296,12,37,1.0,False,Down,940.0,0.2522812667740204,0.2522812667740204,0.8301993781481144
CLFORtex,Chloride transport via formate countertransport,"Transport, Extracellular",0.0007731578800619751,0.0007023691886723027,7.078869138967242e-05,0.13853346750192383,0.22374664375562633,0.8239444247512432,0.04905868547826351,12,37,1.0,False,Up,938.0,0.2517444981213097,0.2517444981213097,0.8239444247512432
HMGCOASm,Hydroxymethylglutaryl CoA synthase  mitochondrial,Cholesterol Metabolism,-0.2606636843677244,-0.26515485921483056,0.00449117484710615,-0.024645586709397177,0.1413197078205212,0.8889715864944966,0.04408243150361307,12,37,1.0,False,Up,955.0,0.2563070316693505,0.2563070316693505,0.8889715864944966
ADNK1m,"Adenosine kinase, mitochondria",Nucleotides,0.00291406891430465,0.0029741823264829814,-6.011341217833149e-05,-0.029458094876087887,-0.1439600565820215,0.8868119695775908,-0.043212225100683795,12,37,1.0,False,Down,952.0,0.2555018786902845,0.2555018786902845,0.8868119695775908
ADNtm,"Equilibrative nucleoside transporter, mitochondrial","Transport, Mitochondrial",0.00291406891430465,0.0029741823264829814,-6.011341217833149e-05,-0.029458094876087887,-0.1439600565820215,0.8868119695775908,-0.043212225100683795,12,37,1.0,False,Down,952.0,0.2555018786902845,0.2555018786902845,0.8868119695775908
PUNP1,Purine-nucleoside phosphorylase (Adenosine),Nucleotides,-0.00291406891430465,-0.0029741823264829814,6.011341217833149e-05,-0.02945809687737085,0.1439600565820215,0.8868119695775908,0.043212225100683795,12,37,1.0,False,Up,952.0,0.2555018786902845,0.2555018786902845,0.8868119695775908
DNDPt32m,DGDP transport via ATP antiport,"Transport, Mitochondrial",6.057353399848561e-07,2.677350202736504e-05,-2.6167766687380183e-05,-5.465741700165405,-0.2279294147703908,0.820990760133693,-0.042815190931724964,12,37,1.0,False,Down,936.0,0.25120772946859904,0.25120772946859904,0.820990760133693
DALAOXx,D-Alanine Oxidase (x),D-alanine metabolism,0.02724241709642547,0.02951294782777004,-0.0022705307313445715,-0.11549331475081302,-0.13573693697394337,0.8931990189082608,-0.04015562880591726,12,37,1.0,False,Down,956.0,0.2565754159957058,0.2565754159957058,0.8931990189082608
DALAxt,D-Alanine transport to perixosome,D-alanine metabolism,0.02724241709642547,0.02951294782777004,-0.0022705307313445715,-0.11549331475081302,-0.13573693697394337,0.8931990189082608,-0.04015562880591726,12,37,1.0,False,Down,956.0,0.2565754159957058,0.2565754159957058,0.8931990189082608
PYRt2p,Pyruvate peroxisomal transport via proton symport,D-alanine metabolism,-0.02724241709642547,-0.02951294782777004,0.0022705307313445715,-0.11549331556565558,0.13573693697394337,0.8931990189082608,0.04015562880591726,12,37,1.0,False,Up,956.0,0.2565754159957058,0.2565754159957058,0.8931990189082608
EX_for_e,Formate exchange,Extracellular exchange,0.001529076706260425,0.0014135128784640214,0.00011556382779640364,0.11337574614667288,0.1834597899659907,0.8552393777802937,0.04005412649811503,12,37,1.0,False,Up,946.0,0.25389157273215246,0.25389157273215246,0.8552393777802937
FACOAL1822,Fatty-acid--CoA ligase,Fatty acid activation,-0.24446373643374178,-0.25224285689025105,0.007779120456509275,-0.045192942383293445,0.09130156852709156,0.9285236779254308,0.037336280264304834,12,37,1.0,False,Up,967.0,0.2595276435856146,0.2595276435856146,0.9285236779254308
LNELDCt,Fatty acid transport via diffusion,"Transport, Extracellular",-0.24446373643374178,-0.25224285689025105,0.007779120456509275,-0.045192942383293445,0.09130156852709156,0.9285236779254308,0.037336280264304834,12,37,1.0,False,Up,967.0,0.2595276435856146,0.2595276435856146,0.9285236779254308
EX_lneldc_e,Linoelaidic acid exchange,Extracellular exchange,0.24446373643374178,0.25224285689025105,-0.007779120456509275,-0.0451929423468933,-0.09130156852709156,0.9285236779254308,-0.037336280264304834,12,37,1.0,False,Down,967.0,0.2595276435856146,0.2595276435856146,0.9285236779254308
IDHPOXOXb,Iodide:hydrogen-peroxide oxidoreductase,Tyrosine metabolism,0.0004005051858748,0.0003363776600681699,6.412752580663009e-05,0.25173895986325756,0.10144395643321584,0.9204058820575165,0.03630995322639426,12,37,1.0,False,Up,966.0,0.25925925925925924,0.25925925925925924,0.9204058820575165
UMPK4,UMP kinase (GTP),Nucleotides,0.08203191873535044,0.07641918057477344,0.005612738160577002,0.10225058542571601,0.08117911568983177,0.936490332693225,0.03513016053566188,12,37,1.0,False,Up,972.0,0.2608695652173913,0.2608695652173913,0.936490332693225
EX_whhdca_e,Omega hydroxy hexadecanoate (n-C16:0) exchange,Extracellular exchange,0.07903124443771387,0.08448017048203403,-0.005448926044320165,-0.09618962072030873,-0.10495544438587341,0.9175178914911291,-0.0346500519711689,12,37,1.0,False,Down,963.0,0.2584541062801932,0.2584541062801932,0.9175178914911291
FAH3,Fatty acid omega-hydroxylase,CYP Metabolism,0.07903124443771387,0.08448017048203403,-0.005448926044320165,-0.09618962072030873,-0.10495544438587341,0.9175178914911291,-0.0346500519711689,12,37,1.0,False,Down,963.0,0.2584541062801932,0.2584541062801932,0.9175178914911291
WHHDCAte,Xenobiotic transport,"Transport, Extracellular",-0.07903124443771387,-0.08448017048203403,0.005448926044320165,-0.09618962095579298,0.10495544438587341,0.9175178914911291,0.0346500519711689,12,37,1.0,False,Up,963.0,0.2584541062801932,0.2584541062801932,0.9175178914911291
ARACHt,Fatty acid transport via diffusion,"Transport, Extracellular",0.4214695700202129,0.4164198506463479,0.005049719373865003,0.017389629518384752,0.08469832677741679,0.933435240879002,0.02879063678165284,12,37,1.0,False,Up,970.0,0.2603327965646806,0.2603327965646806,0.933435240879002
Htm,Uncoupling protein,"Transport, Mitochondrial",0.40463808562393383,0.3951673251978069,0.009470760426126934,0.03416845542858745,0.07518884563806143,0.9408688433108813,0.02508371116133079,12,37,1.0,False,Up,973.0,0.26113794954374664,0.26113794954374664,0.9408688433108813
NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),Nucleotides,0.09190158931886526,0.0892068301171705,0.002694759201694763,0.04293563696416038,0.06271125412986468,0.9508312262972072,0.024634893579958243,12,37,1.0,False,Up,974.0,0.261406333870102,0.261406333870102,0.9508312262972072
GLYt4,Glycine transport via sodium symport,"Transport, Extracellular",-0.0006506541247660834,0.0008963878239582576,-0.0015470419487243411,,-0.12356008037297951,0.9023504255224261,-0.023213586693898714,12,37,1.0,False,Down,961.0,0.25791733762748253,0.25791733762748253,0.9023504255224261
CYTK2,Cytidylate kinase (dCMP),Nucleotides,-0.008611518825979216,-0.009488523310360169,0.0008770044843809527,-0.13991587077446432,0.10777386368180344,0.9146408727028482,0.02213575280720195,12,37,1.0,False,Up,962.0,0.2581857219538379,0.2581857219538379,0.9146408727028482
CYTK4,Cytidylate kinase (dCMP)(GTP),Nucleotides,0.20344532552316283,0.20046654280317025,0.0029787827199925787,0.021279656806511813,0.050582480309016145,0.960247641527574,0.0178752143888663,12,37,1.0,False,Up,976.0,0.26194310252281267,0.26194310252281267,0.960247641527574
CYTK9,"Cytidylate kinase (CMP,dCTP)",Nucleotides,-0.004024340703845241,-0.005205197926144817,0.0011808572222995759,-0.3712005807525276,0.08153476031373955,0.9354628524504723,0.015358405990913399,12,37,1.0,False,Up,971.0,0.26060118089103596,0.26060118089103596,0.9354628524504723
MALtm,Malate transport  mitochondrial,"Transport, Mitochondrial",0.05318199758062441,0.049116718438832876,0.004065279141791535,0.11472379205038732,0.04778791322641535,0.9623184654100684,0.014548017356384519,12,37,1.0,False,Up,978.0,0.26247987117552335,0.26247987117552335,0.9623184654100684
EX_nh4_e,Ammonia exchange,Extracellular exchange,1.3067230601092403,1.3117815111351236,-0.005058451025883315,-0.005574029824058206,-0.043872530733866835,0.9653883985501428,-0.013100064721325258,12,37,1.0,False,Down,979.0,0.2627482555018787,0.2627482555018787,0.9653883985501428
TMDK1,Thymidine kinase (ATP:thymidine),Nucleotides,-1.1405140474033334e-05,-2.1940591960120753e-05,1.053545148608742e-05,-0.9439243084232506,0.059973646697409434,0.9524841286463902,0.011474452206165452,12,37,1.0,False,Up,975.0,0.2616747181964573,0.2616747181964573,0.9524841286463902
ITCOALm,Itaconate  CoA ligase  ADP forming   mitochondrial,C5-Branched dibasic acid metabolism,-0.005331131706539534,-0.005442225830602822,0.00011109412406328824,-0.02975499989461866,0.030887355137315182,0.9756481708726079,0.00955712549792267,12,37,1.0,False,Up,981.0,0.2632850241545894,0.2632850241545894,0.9756481708726079
ITCOAL1m,"Itaconate--CoA ligase (GDP-forming), mitochondrial",C5-Branched dibasic acid metabolism,0.005331131706539534,0.005442225830602822,-0.00011109412406328824,-0.029754998789778057,-0.030887355137315182,0.9756481708726079,-0.00955712549792267,12,37,1.0,False,Down,981.0,0.2632850241545894,0.2632850241545894,0.9756481708726079
ACACT1r_copy1,Acetyl-CoA C-acetyltransferase,Cholesterol Metabolism,0.004289286653889941,0.005186482716599782,-0.0008971960627098411,-0.27401874641748086,-0.047725553078714775,0.9621551004263459,-0.009435085331594902,12,37,1.0,False,Down,977.0,0.262211486849168,0.262211486849168,0.9621551004263459
FDH,Formate dehydrogenase,Fatty Acid Metabolism,0.0005175044376852417,0.0005059736553672351,1.1530782318006538e-05,0.032508957877623264,0.03967721640289992,0.9685186483683375,0.008444175748742436,12,37,1.0,False,Up,980.0,0.26301663982823403,0.26301663982823403,0.9685186483683375
SUCOASm,Succinate  CoA ligase  ADP forming ,Citric Acid Cycle,-0.6427863002623658,-0.6401488099527262,-0.0026374903096396674,0.005931865954961805,-0.024277933936732797,0.9808928033854463,-0.008154062517138534,12,37,1.0,False,Down,983.0,0.26382179280730006,0.26382179280730006,0.9808928033854463
GGNG,Glycogenin self-glucosylation,Starch and Sucrose Metabolism,0.03866245577725012,0.03864410099004576,1.835478720435546e-05,0.0006850741259911969,0.016902492796422468,0.9866040588193898,0.004109460293892112,12,37,1.0,False,Up,984.0,0.2640901771336554,0.2640901771336554,0.9866040588193898
GLDBRAN,Glycogen debranching enzyme,Starch and Sucrose Metabolism,0.03866245577725012,0.03864410099004576,1.835478720435546e-05,0.0006850741259911969,0.016902492796422468,0.9866040588193898,0.004109460293892112,12,37,1.0,False,Up,984.0,0.2640901771336554,0.2640901771336554,0.9866040588193898
GLGNS1,Glycogen synthase (ggn -> glygn1),Starch and Sucrose Metabolism,0.03866245577725012,0.03864410099004576,1.835478720435546e-05,0.0006850741259911969,0.016902492796422468,0.9866040588193898,0.004109460293892112,12,37,1.0,False,Up,984.0,0.2640901771336554,0.2640901771336554,0.9866040588193898
GLPASE1,Glycogen phosphorylase (glygn2 -> dxtrn),Starch and Sucrose Metabolism,0.03866245577725012,0.03864410099004576,1.835478720435546e-05,0.0006850741259911969,0.016902492796422468,0.9866040588193898,0.004109460293892112,12,37,1.0,False,Up,984.0,0.2640901771336554,0.2640901771336554,0.9866040588193898
GLPASE2,Glycogen phosphorylase (amyls -> glc-D),Starch and Sucrose Metabolism,0.03866245577725012,0.03864410099004576,1.835478720435546e-05,0.0006850741259911969,0.016902492796422468,0.9866040588193898,0.004109460293892112,12,37,1.0,False,Up,984.0,0.2640901771336554,0.2640901771336554,0.9866040588193898
GLBRAN,"1,4-alpha-glucan branching enzyme (glygn1 -> glygn2)",Starch and Sucrose Metabolism,0.03866245577725012,0.03864410099004576,1.835478720435546e-05,0.0006850741259911969,0.016902492796422468,0.9866040588193898,0.004109460293892112,12,37,1.0,False,Up,984.0,0.2640901771336554,0.2640901771336554,0.9866040588193898
EX_arg__L_e,L-Arginine exchange,Extracellular exchange,-0.03914374101018838,-0.03900337219820371,-0.00014036881198466883,0.0051827789649786715,-0.009868190865034585,0.9922538910601619,-0.0037808278292565146,12,37,1.0,False,Down,994.0,0.2667740203972088,0.2667740203972088,0.9922538910601619
5HLTDL,5-Hydroxy-L-tryptophan decarboxy-lyase,Tryptophan metabolism,0.01246239622264766,0.012033744278584089,0.00042865194406357075,0.05049588617964954,0.01612709385919866,0.9872012667291873,0.0034060150815306877,12,37,1.0,False,Up,990.0,0.26570048309178745,0.26570048309178745,0.9872012667291873
EX_srtn_e,Serotonin exchange,Extracellular exchange,0.01246239622264766,0.012033744278584089,0.00042865194406357075,0.05049588617964954,0.01612709385919866,0.9872012667291873,0.0034060150815306877,12,37,1.0,False,Up,990.0,0.26570048309178745,0.26570048309178745,0.9872012667291873
TRPHYDRO2,"L-Tryptophan,tetrahydrobiopterin:oxygen oxidoreductase (5-hydroxylating)",Tryptophan metabolism,0.01246239622264766,0.012033744278584089,0.00042865194406357075,0.05049588617964954,0.01612709385919866,0.9872012667291873,0.0034060150815306877,12,37,1.0,False,Up,990.0,0.26570048309178745,0.26570048309178745,0.9872012667291873
ARGN,Arginase,Urea cycle/amino group metabolism,0.00223232403655545,0.0022868099300682784,-5.4485893512828346e-05,-0.034789999439492306,-0.012840708658787923,0.9898107815653403,-0.0026105984202563818,12,37,1.0,False,Down,993.0,0.2665056360708535,0.2665056360708535,0.9898107815653403
ICDHxm,Isocitrate dehydrogenase  NAD ,Citric Acid Cycle,4.027943496681244e-07,1.7803510255819892e-05,-1.7400715906151766e-05,-5.465624440786332,-0.00866338075064946,0.9931355407150109,-0.0016273621823230645,12,37,1.0,False,Down,995.0,0.26704240472356416,0.26704240472356416,0.9931355407150109
TRPt4,L-tryptophan transport in via sodium symport,"Transport, Extracellular",0.01613936216072589,0.01594341482924562,0.00019594733148026872,0.017622898218803983,0.007377094564229129,0.9941452077911271,0.0015599498941313487,12,37,1.0,False,Up,996.0,0.2673107890499195,0.2673107890499195,0.9941452077911271
EX_trp__L_e,L-Tryptophan exchange,Extracellular exchange,-0.01613936216072589,-0.01594341482924562,-0.00019594733148026872,0.01762289843852738,-0.007377094564229129,0.9941452077911271,-0.0015599498941313487,12,37,1.0,False,Down,996.0,0.2673107890499195,0.2673107890499195,0.9941452077911271
NACHEXA10ly,"Beta-N-acetylhexosaminidase A, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M8MASNterg,M8masn transport from ER to Golgi apparatus,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LYSMTF2n,"Histone-lysine N-methyltransferase, nuclear",Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NDP8ex,"Nucleoside-diphosphatase (UTP), extracellular",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M4CET3er,"M4C phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LTDCL,L-Tryptophan decarboxy-lyase,Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA19ly,"Beta-N-acetylhexosaminidase A, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA1ly,"Beta-N-acetylhexosaminidase A, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LYSMTF1n,"Histone-lysine N-methyltransferase, nuclear",Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA11ly,"Beta-N-acetylhexosaminidase A, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA13ly,"Beta-N-acetylhexosaminidase A, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LS3,Lumisterol 3 formation,Vitamin D,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA20ly,"Beta-N-acetylhexosaminidase A, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M7MASNBterg,M7masnB transport from endoplasmic reticulum to Golgi apparatus,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TRDR3,Thioredoxin (ubiquinone 10) reductase (NADH),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA12ly,"Beta-N-acetylhexosaminidase A, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LTC4CP,Leukotriene C4 carboxypeptidase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LTA4H,Leukotriene A-4 hydrolase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
MERCPLACCYSt,"3-mercaptolactate-cysteine disulfide transport, extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LTC4Sr,Leukotriene C4 synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LTD4DP,Leukotriene D4 dipeptidase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M4MPDOL_Lter,M4mpdol flippase,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA22ly,"Beta-N-acetylhexosaminidase A, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA21ly,"Beta-N-acetylhexosaminidase A, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ALOX12,Arachidonate 12-lipoxygenase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TETPENT6t,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TRDRm,Thioredoxin reductase  NADPH ,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
MGSA2,Methyglyoxylate synthase 2 (from g3p),Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M4MPDOL_Uter,M4mpdol flippase,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TRDR2,Thioredoxin (ubiquinone 10) reductase (NADPH),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA2ly,"Beta-N-acetylhexosaminidase A, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M13N2Tg,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NDPK10,Nucleoside-diphosphate kinase (ATP dIDP),Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ALDSTRNte,Aldosterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M1316Mg,"Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
MI13456PK,"Inositol-1,3,4,5,6-pentakisphosphate 2-kinase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TRIODTHYSULT,Triiodothyronine Sulfotransferase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACt,Nicotinic acid transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LYStn,"L-lysine transport, nuclear","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NDPK10m,"Nucleoside-diphosphate kinase (ATP:dIDP), mitochondrial",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
MI13456Ptn,"Inositol 1,3,4,5,6-pentakisphosphate nuclear transport (diffusion)","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
S26Tg,"Beta-galactoside alpha-2,6-sialyltransferase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NDPK10n,"Nucleoside-diphosphate kinase (ATP:dIDP), nuclear",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TMABADH,4-trimethylaminobutyraldehyde dehydrogenase,Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
RETH2,Retinyl ester hydrolase (11-cis),Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LPSe,LPSe,Triacylglycerol Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TETPENT6CPT2,Carnitine transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
THRS,Threonine synthase,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TETPENT6CPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
S6T12g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
RETNGLCt,Retinoyl glucuronide efflux,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
S6T13g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
RETH1e,"Retinyl ester hydrolase (9-cis), extracellular",Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NADK,NAD kinase,NAD Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NADN,NAD nucleosidase,NAD Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TRYPTAOX,Tryptamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TETPENT6COAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
RETNGLCt2,Retinoyl glucuronide efflux (13-cis),"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TS3,Tachysterol 3 formation,Vitamin D,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LNS14DM,Cytochrome P450 lanosterol 14 alpha demethylase  NADP ,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NADHtpu,"NADH transporter, peroxisome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA3ly,"Beta-N-acetylhexosaminidase A, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M4BTAer,"M4B transamidase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TREH,"Alpha,alpha-trehalase",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TREHe,"Alpha,alpha-trehalase",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA4ly,"Beta-N-acetylhexosaminidase A, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LRAT2,Lecithin retinol acyltransferase (9-cis),Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LRAT1,Lecithin retinol acyltransferase (11-cis),Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
ALKP,Alkaline phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA5ly,"Beta-N-acetylhexosaminidase A, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LRAT,Lecithin retinol acyltransferase,Vitamin A Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M4BET2er,"M4B phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
MACOXO,3-Methylimidazole acetaldehyde:NAD+ oxidoreductase,Histidine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LPS4e,Phospholipase,Triacylglycerol Synthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
LPS3e,"Lipase, extracellular",Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TETPENT6CRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA6ly,"Beta-N-acetylhexosaminidase A, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
TRIODTHYSUFt,Triiodothyronine sulfate transport (diffusion),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
MHISOR,N-Methylhistamine:oxygen oxidoreductase (deaminating),Histidine Metabolism,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
M4ATAer,"M4A transamidase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
NACHEXA7ly,"Beta-N-acetylhexosaminidase A, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,12,37,1.0,False,Down,,,,
