ReactionID,ReactionName,Subsystem,HFD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,SCD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
P4502C19,Cytochrome P450 2C19,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
S23T2g,"Beta-galactoside alpha-2,3-sialyltransferase (core 2)",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
Rtotaltp,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
Rtotaltl,Fatty acid intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4502C8,Cytochrome P450 2C8,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P45027A15m,"5-beta-cytochrome P450, family 27, subfamily A, polypeptide 1",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
OCTAt,Octanoate transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PTE4x,Peroxisomal acyl-CoA thioesterase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
RTOTAL2CRNt,R group transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
ODECOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PTE3x,Peroxisomal acyl-CoA thioesterase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PTE2x,Peroxisomal acyl CoA thioesterase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PTDCAt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4504F123r,Cytochrome p450 4F12/4F2,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
OAGT3te,Oagt3 hs transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4507A1r,"Cytochrome P450, family 7, subfamily A, polypeptide 1",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4507B11r,Oxysterol 7alpha-hydroxylase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
RTOTAL2CRNCPT2,R group transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4507B12r,Oxysterol 7alpha-hydroxylase,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
OIVD3m,"2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate), mitochondrial","Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM5ag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PYDXK,Pyridoxal kinase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
OMEPRAZOLEte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4504F81r,Cytochrome p450 4F8,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
OAGT3tg,Oagt3 hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4503A5,Cytochrome P450 3A5,CYP Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MINOHPtn,Inositol hexakisphosphate nuclear transport  diffusion ,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4503A7r,Cytochrome p450 P450 3A7,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P45046A1r,"Cytochrome P450, family 46, subfamily A, polypeptide 1",Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PTHPS,6-pyruvoyltetrahydropterin synthase,Tetrahydrobiopterin,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PTE5x,Peroxisomal acyl-CoA thioesterase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
OCBTm,"Ornithine carbamoyltransferase, irreversible",Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
RTOTAL3CRNCPT1,Carnitine fatty-acyl transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
OCCOAtm,"Octanoyl-CoA transport, diffusion","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
OCCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4504B1r,Cytochrome P450 4B1,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MLTG1e,"Maltodextrin glucosidase (maltotriose), extracellular",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4504F121r,Cytochrome p450 4F12/4F2,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
P4504F122r,Cytochrome p450 4F12/4F2,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
RTOTAL3CRNCPT2,R group transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PYDXNK,Pyridoxine kinase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MLTG1ly,"Maltodextrin glucosidase (maltotriose), lysosome",Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MLTG1,Maltodextrin glucosidase (maltotriose),Starch and Sucrose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM8Ber,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, endoplasmic reticulum",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPNCL3,4'-Phosphopantothenate:L-cysteine ligase,CoA Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGDI,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGDIr,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI3P3Pn,"Phosphatidylinositol-3-phosphate 3-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI3P4K,Phosphatidylinositol 3-phosphate 4-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI3P4Kn,"Phosphatidylinositol 3-phosphate 4-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPMI1346Ptn,Diphosphatidylinositol tetrakisphosphate nuclear transport (diffusion),"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PROSTGE1t,Prostaglandin transport via bicarbonate countertransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPMI12346Ptn,5-diphosphatidylinositol pentakisphosphate nuclear transport (diffusion),"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PTRCAT1,Putrescine acetyltransferase,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPDOy,"Propane-1,2-diol:NADP+ 1-oxidoreductase",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MMCDp,"Methylmalonyl-CoA decarboxylase, peroxisomal","Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIt2m,Phosphate transporter  mitochondrial,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIPLCn,"Phosphatidylinositol phospholipase C, nucleus",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
LCARR,"Lacaldehyde reductase (R-propane-1,2-diol forming)",Pyruvate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI5P4K,Phosphatidylinositol-5-phosphate 4-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGESr,Prostaglandin E synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PRAIS,Phosphoribosylaminoimidazole synthase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI34P4Pn,"Phosphatidylinositol-3,4-bisphosphate 4-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PRAGSr,Phosphoribosylglycinamide synthase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PEt,Phosphatidylethanolamine Transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPPItn,Inorganic triphosphate transport through nuclear pore,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM8Ag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPPGOm,Protoporphyrinogen oxidase  mitochondrial,Heme Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PLYSPSer,Protein lysine peptidase (endoplasmic reticulum),Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPOR,"Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)",Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PItn,"Phosphate transport, nuclear","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PFK26,6 phosphofructo 2 kinase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PItg,"Phosphate transport, Golgi apparatus","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI34P5K,"Phosphatidylinositol 3,4-bisphosphate 5-kinase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIter,"Phosphate transport, endoplasmic reticulum","Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPPG9tm,Protoporphyrinogen IX mitochondrial transport,Heme Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI34P5Kn,"Phosphatidylinositol 3,4-bisphosphate 5-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI35P3P,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PLA2,Phospholipase A2,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGLYCt,Phosphatidylglycerol Transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGLer,"6-phosphogluconolactonase, endoplasmic reticulum",Pentose Phosphate Pathway,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIACGT,Phosphatidylinositol N-acetylglucosaminyltransferase,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI5P4Kn,"Phosphatidylinositol-5-phosphate 4-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI4P5Kn,"Phosphatidylinositol 4-phosphate 5-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MMCDm,"Methylmalonyl-CoA decarboxylase, mitochondrial","Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI45P5Pn,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI4P5K,Phosphatidylinositol 4-phosphate 5-kinase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI5P3Ker,"Phosphatidylinositol-5-phosphate 3-kinase, endoplasmic reticulum",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI45PLCn,"Phosphatidylinositol 4,5-bisphosphate phospholipase C, nucleus",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI4P4Pn,"Phosphatidylinositol-4-phosphate 4-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGS,Prostaglandin G/H synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI4P3K,Phosphatidylinositol 4-phosphate 3-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGSr,Prostaglandin G/H synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MMCD,Methylmalonyl-CoA decarboxylase,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI4P3Ker,"Phosphatidylinositol 4-phosphate 3-kinase, endoplasmic reticulum",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI4P3Kn,"Phosphatidylinositol 4-phosphate 3-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI45PLC,"Phosphatidylinositol 4,5-bisphosphate phospholipase C",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI5P3K,Phosphatidylinositol-5-phosphate 3-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI4PP,Phosphatidylinositol-4-phosphate 4-phosphatase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI4PLCn,"Phosphatidylinositol 4-phosphate phospholipase C, nucleus",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM8Cg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGISr,Prostaglandin I2 synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIK5n,"Phosphatidylinositol 5-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIK5,Phosphatidylinositol 5-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI3P5K,Phosphatidylinositol 3-phosphate 5-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIK3,Phosphatidylinositol 3-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIK4n,"Phosphatidylinositol 4-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIK4,Phosphatidylinositol 4-kinase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI45P3K,"Phosphatidylinositol 4,5-bisphosphate 3-kinase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI45P3Kn,"Phosphatidylinositol 4,5-bisphosphate 3-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI45P4P,"Phosphatidylinositol-4,5-bisphosphate 4-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIK3n,"Phosphatidylinositol 3-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI45P5P,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PIK3er,"Phosphatidylinositol 3-kinase, endoplasmic reticulum",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PGLYCP,Phosphoglycolate phosphatase,Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI3PP,Phosphatidylinositol-3-phosphate 3-phosphatase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPAer,"Inorganic diphosphatase, endoplasmic reticulum",Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PROAKGOX1r,"L-Proline,2-oxoglutarate:oxygen oxidoreductase (4-hydroxylating) (ER)",Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PDE4,"3',5'-cyclic-nucleotide phosphodiesterase",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PDE4g,"3',5'-cyclic-nucleotide phosphodiesterase, Golgi",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPA2m,"Inorganic triphosphatase, mitochondrial",Others,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPA2,Inorganic triphosphatase,Others,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPA,Inorganic diphosphatase,Oxidative Phosphorylation,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PNTOt5,Pantothenate sodium symporter  II,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PNTKm,Pantothenate kinase (mitochondrial),CoA Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PDXPP,Pyridoxine 5-phosphate phosphatase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PNTK,Pantothenate kinase,CoA Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PEAMNO,Phenethylamine oxidase,Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PNTEH,Hydrolase Class   RXN R02973 ,CoA Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PECGONCOATr,Pseudoecgonine CoA transferase (ER),Alkaloid biosynthesis II,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PRISTtx,Prist peroxisomal transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM7B2g,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PDX5POi,Pyridoxine 5'-phosphate oxidase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM6bg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PCRNtm,Transport into the mitochondria from cytosol (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PROSTGD2t,Prostaglandin transport via bicarbonate countertransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM7Ag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PCt,Phosphatidylcholine transporter,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PDE1,"3',5'-cyclic-nucleotide phosphodiesterase",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PDE1g,"3',5'-cyclic-nucleotide phosphodiesterase,Golgi",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PHACCOAGLNAC,Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase,Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PUNP3,Purine-nucleoside phosphorylase (Guanosine),Purine Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM7B1g,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PHCDm,L 1 pyrroline 3 hydroxy 5 carboxylate dehydrogenase,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PHCHGSm,L 1 Pyrroline 3 hydroxy 5 carboxylate spontaneous conversion to L 4 Hydroxyglutamate semialdehyde  mitochondrial,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PHEACGLNt,PHEACGLN extracellular transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PRODt2r,D-proline reversible transport via proton symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PPAn,"Inorganic diphosphatase, nuclear",Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PHEMEt,Heme transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PHEMEtm,Protoheme transport (mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PRODt2rL,D-proline reversible transport via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
MM7Cbg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PHYHx,"Phytanoyl-CoA dioxygenase, peroxisomal","Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PHYQt,Phylloquinone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PEROXx,Peroxisomal lumped long chain fatty acid oxidation,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PMI12346PHn,"5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PETOHMm_hs,Phosphatidylethanolamine N-methyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PETOHMr_hs,Phosphatidylethanolamine N-methyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PE_HSter,Phosphatidylethanolamine scramblase,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
H3MTer_L,"H3 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PMI12346PH,5 diphosphoinositol 1 2 3 4 6 pentakisphosphate diphosphohydrolase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PMANM,Phosphomannomutase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI345P3P,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI345P3Pn,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PRDX,Peroxidase (multiple substrates),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
PI345P5Pn,"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,37,1.0,False,Down,,,,
