ReactionID,ReactionName,Subsystem,GroupA,GroupB,MeanA,MeanB,Diff(A-B),TestStat,PValue,FDR_BH
GK1m,"Guanylate kinase (GMP:ATP), mitochondrial",Nucleotides,HFD,SCD,0.0,0.0,0.0,,,
GLACO,D-Glucuronolactone:NAD+ oxidoreductase,Ascorbate and Aldarate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLACOm,"D-Glucuronolactone:NAD+ oxidoreductase, mitochondrial",Ascorbate and Aldarate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLACter,"D-glucurono-6,3-lactone transport, endoplasmic reticulum","Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
GLAl,"Galactosidase, alpha",Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLB1,Beta-galactosidase,Sphingolipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLBRAN,"1,4-alpha-glucan branching enzyme (glygn1 -> glygn2)",Starch and Sucrose Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLCAASE1ly,"Beta-glucuronidase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
GLCAASE4ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
GLCAASE5ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
GLCAASE6ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
GLCAASE7ly,"Beta-glucuronidase, lysosomal",Chondroitin sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
GLUTCOADHm,Glutaryl-CoA dehydrogenase (mitochondria),Tryptophan metabolism,HFD,SCD,0.050492625111372424,0.05479416249738685,-0.004301537386014423,,,
GLUt2m,"Amino acid transporter (glu-L), mitochondrial","Transport, Mitochondrial",HFD,SCD,0.5624222570384088,0.5870650834894783,-0.02464282645106952,,,
GLUt6,"Glutamate transport via Na, H symport and K antiport","Transport, Extracellular",HFD,SCD,0.2446584245479551,0.24445754980920398,0.00020087473875113337,,,
GLUt7l,"Glutamate transport, lysosomal","Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
GLUtr,Intracellular transport,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
GLXO2p,"Glyoxylate oxidase, peroxisomal",Glyoxylate and Dicarboxylate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLXtm,"Glyoxylate transport, mitochondrial","Transport, Mitochondrial",HFD,SCD,0.0,0.0,0.0,,,
GLXtp,Glyoxylate transport  peroxisomal,"Transport, Peroxisomal",HFD,SCD,0.0,-0.8053557758144687,0.8053557758144687,,,
GLYAMDTRc,Glycine amidinotransferase (c),Urea cycle/amino group metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLYATm,Glycine C-acetyltransferase,"Glycine, Serine, and Threonine Metabolism",HFD,SCD,0.1,0.0820018477468564,0.017998152253143607,,,
GLYBt4_2_r,GLYBt4 LPAREN 2 RPAREN r,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GLYBtm,Glycine betaine transport via diffusion (mitochondria to cytosol),"Transport, Mitochondrial",HFD,SCD,0.0,0.0,0.0,,,
GLYC_St,L-glycerate export,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GLYC3Ptm,Glycerol 3 phosphate shuttle,"Transport, Mitochondrial",HFD,SCD,0.0,0.0,0.0,,,
GLYCK2,Glycerate kinase,Glyoxylate and Dicarboxylate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLYCLTDy,Glycolate dehydrogenase (NADP),Glyoxylate and Dicarboxylate Metabolism,HFD,SCD,0.0,0.8053557758144687,-0.8053557758144687,,,
GLYCLTDym,"Glycolate dehydrogenase (NADP), mitochondrial",Glyoxylate and Dicarboxylate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLYCLTtp,"Glycolate transport, glyoxysome","Transport, Peroxisomal",HFD,SCD,0.0,0.8053557758144687,-0.8053557758144687,,,
GLYCTO1p,(S)-2-hydroxy-acid oxidase,Glyoxylate and Dicarboxylate Metabolism,HFD,SCD,0.0,0.8053557758144687,-0.8053557758144687,,,
GLYCt,Glycerol transport via channel,"Transport, Extracellular",HFD,SCD,-0.10795441664127875,-0.005598922666313814,-0.10235549397496493,,,
GLYCtm,Glycerol transport,"Transport, Mitochondrial",HFD,SCD,0.0,0.0,0.0,,,
GLYK,Glycerol kinase,Glycerophospholipid Metabolism,HFD,SCD,0.10795441664127875,0.005598922666313814,0.10235549397496493,,,
GLYKm,Glycerol kinase,Glycerophospholipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLYOX,Hydroxyacylglutathione hydrolase,Pyruvate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,Pyruvate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLYOp,"Glycine oxidase, perixosomal","Glycine, Serine, and Threonine Metabolism",HFD,SCD,0.0,0.0,0.0,,,
GLYVESSEC,Glycine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GLYt2r,Glycine reversible transport via proton symport,"Transport, Extracellular",HFD,SCD,0.0,-0.28116233087299103,0.28116233087299103,,,
GLYt2rL,Glycine reversible transport via proton symport (lysosome),"Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
GLYt4,Glycine transport via sodium symport,"Transport, Extracellular",HFD,SCD,0.0,0.05718018723836704,-0.05718018723836704,,,
GLYt7_211_r,GLYt7 LPAREN 211 RPAREN r,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GLYt7_311_r,GLYt7 LPAREN 311 RPAREN r,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GLYtm,Glycine passive transport to mitochondria,"Transport, Mitochondrial",HFD,SCD,0.1,0.0820018477468564,0.017998152253143607,,,
GLYtp,Glycine passive transport to peroxisome,"Transport, Peroxisomal",HFD,SCD,0.0,0.0,0.0,,,
GMAND,GDP-D-mannose dehydratase,Fructose and Mannose Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GMPR,GMP reductase,Nucleotides,HFD,SCD,0.0,0.0,0.0,,,
GMPS2,GMP synthase,Nucleotides,HFD,SCD,0.0,0.0,0.0,,,
GMPtg,GMP transport (Golgi),"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
GMPtn,GMP nuclear transport,"Transport, Nuclear",HFD,SCD,0.0,0.0,0.0,,,
GND,Phosphogluconate dehydrogenase,Pentose Phosphate Pathway,HFD,SCD,0.0,0.0,0.0,,,
GNDer,"Phosphogluconate dehydrogenase, endoplasmic reticulum",Pentose Phosphate Pathway,HFD,SCD,0.0,0.0,0.0,,,
GNMT,Glycine N-methyltransferase,"Glycine, Serine, and Threonine Metabolism",HFD,SCD,0.0,0.0,0.0,,,
GP1CALPHAte,Gp1calpha hs transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GP1CALPHAtg,Gp1calpha hs intracellular transport,"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
GP1Cte,Gp1c hs transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GP1Ctg,Gp1c hs intracellular transport,"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
GPAM_hs,Glycerol-3-phosphate acyltransferase,Triacylglycerol Synthesis,HFD,SCD,0.004985962465917835,0.0054107235850931815,-0.00042476111917534674,,,
GPAMm_hs,Glycerol-3-phosphate acyltransferase,Triacylglycerol Synthesis,HFD,SCD,0.0,0.0,0.0,,,
GPDDA1,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),Glycerophospholipid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GPIAT,Glucosaminylphosphatidyl inositol acetyltransferase,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
GPIDA2er,"Glycophosphatidylinositol (GPI) deacylase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
GPIDAer,"Glycophosphatidylinositol (GPI) deacylase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
GPIMTer_L,"GlcN-acylPI mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
GPIMTer_U,"GlcN-acylPI mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
GQ1BALPHAte,Gq1balpha hs transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GQ1BALPHAtg,Gq1balpha hs intracellular transport,"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
GQ1Bte,Gq1b hs transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GQ1Btg,Gq1b hs intracellular transport,"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
GRTT,Geranyltranstransferase,Cholesterol Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GRTTx,Geranyltranstransferase,Cholesterol Metabolism,HFD,SCD,0.0015608230328090613,0.0016937917309856913,-0.00013296869817663003,,,
GSNKm,Guanosine kinase (mitochondrial),Nucleotides,HFD,SCD,0.0,0.0,0.0,,,
GSNt,Guanosine facilated transport in cytosol,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GSNt4,Guanosine transport in via sodium symport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GSNt5,Guanosine transport in via sodium (1:2) symport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GSNtl,Guanosine facilated transport from lysosome,"Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
GLUDC,Glutamate Decarboxylase,Glutamate metabolism,HFD,SCD,0.0,0.1,-0.1,,,
GLUNm,Glutaminase (mitochondrial),Glutamate metabolism,HFD,SCD,0.0,0.0,0.0,,,
GLUPRT,Glutamine phosphoribosyldiphosphate amidotransferase,IMP Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
GTHOm,Glutathione oxidoreductase,Glutamate metabolism,HFD,SCD,0.0,0.1,-0.1,,,
GTHPi,Glutathione peridoxase,Glutathione Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GTHPe,Glutathione peroxidase,Glutathione Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GTHPm,Glutathione peroxidase  mitochondria,Glutathione Metabolism,HFD,SCD,0.0,0.1,-0.1,,,
GTHRDt,Glutathione transport into mitochondria,Glutathione Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GTHRDtr,Glutathione transport via diffusion,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
GTHS,Glutathione synthetase,Glutathione Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GTMLTe,G-glutamyltransferase (e),Glutathione Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GTPCI,GTP cyclohydrolase I,Tetrahydrobiopterin,HFD,SCD,0.0,0.0,0.0,,,
GTPCIn,"GTP cyclohydrolase I, nuclear",Tetrahydrobiopterin,HFD,SCD,0.0,0.0,0.0,,,
GTPtn,GTP diffusion in nucleus,"Transport, Nuclear",HFD,SCD,0.0,0.0,0.0,,,
GUACYC,Guanylate cyclase,Nucleotides,HFD,SCD,0.0,0.0,0.0,,,
GUAD,Guanine deaminase,Purine Catabolism,HFD,SCD,0.0,0.0,0.0,,,
GUAPRT,Guanine phosphoribosyltransferase,Salvage Pathway,HFD,SCD,0.003134652924224865,0.0034016983930629306,-0.00026704546883806564,,,
GUAt,Guanine transport,"Transport, Extracellular",HFD,SCD,0.003134652924224865,0.0034016983930629306,-0.00026704546883806564,,,
GULLACter,Gulonolactone endoplasmic reticular transport,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
GULN3D,L-gulonate 3-dehydrogenase,Pentose and Glucuronate Interconversions,HFD,SCD,0.0,0.0,0.0,,,
GULNDer,"Gulonate dehydrogenase, endoplasmic reticulum",Pentose and Glucuronate Interconversions,HFD,SCD,0.0,0.0,0.0,,,
GULNter,L-gulonate endoplasmic reticular export,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
GUR1PP,Glucuronate 1-phosphate phosphatase,Pentose and Glucuronate Interconversions,HFD,SCD,0.0,0.0,0.0,,,
GluForTx,Formimidoyltransferase cyclodeaminase,Histidine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
H2CO3D,Carboxylic acid dissociation,Miscellaneous,HFD,SCD,-0.538732853704806,-1.5974620165150124,1.0587291628102065,,,
H2CO3D2,Carboxylic acid dissociation,Miscellaneous,HFD,SCD,0.538732853704806,1.5974620165150124,-1.0587291628102065,,,
H2CO3D2m,"Carboxylic acid dissociation, mitochondrial",Miscellaneous,HFD,SCD,0.0,0.0,0.0,,,
H2CO3Dm,Carboxylic acid dissociation,Miscellaneous,HFD,SCD,0.0,0.0,0.0,,,
H2ETer,"H2 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H2MTer_L,"H2 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H2MTer_U,"H2 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H2O2syn,Hydrogen peroxide synthesis (NADPH dependent),Tyrosine metabolism,HFD,SCD,0.0,0.0,0.0,,,
H2O2t,Hydrogen peroxide transport via diffusion,"Transport, Extracellular",HFD,SCD,-0.7173579341054793,-1.0697382633066292,0.3523803292011499,,,
H2O2tly,Hydrogen peroxide lysosomal transport via diffusion,"Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
H2O2tm,"Hydrogen peroxide transport via diffusion, mitochondria","Transport, Mitochondrial",HFD,SCD,0.0,0.1,-0.1,,,
H2O2tn,Hydrogen peroxide nuclear transport,"Transport, Nuclear",HFD,SCD,0.0,0.0,0.0,,,
H2O2tp,"Hydrogen peroxide transport via diffusion, glyoxysome","Transport, Peroxisomal",HFD,SCD,-0.6173579341054793,-1.0697382633066292,0.4523803292011499,,,
H2Ot,H2O transport via diffusion,"Transport, Extracellular",HFD,SCD,-0.1,0.1,-0.2,,,
H2Oter,H2O endoplasmic reticulum transport,"Transport, Endoplasmic Reticular",HFD,SCD,-0.008584526680449837,-0.009315854520421303,0.000731327839971466,,,
H2Otg,"H2O transport, Golgi apparatus","Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
H2Otly,"H2O transport, lysosomal","Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
H2Otm,H2O transport  mitochondrial,"Transport, Mitochondrial",HFD,SCD,-0.16537545360745684,-0.17129546105795368,0.005920007450496839,,,
H2Otn,H2O transport  nuclear,"Transport, Nuclear",HFD,SCD,0.0,0.0,0.0,,,
H2Otp,H2O transport  peroxisomal,"Transport, Peroxisomal",HFD,SCD,0.4163726838827345,0.05479416249738685,0.3615785213853477,,,
H3ETer,"H3 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H3MTer_L,"H3 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H3MTer_U,"H3 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
GSNtm,Guanosine facilated transport in mitochondria,"Transport, Mitochondrial",HFD,SCD,0.0,0.0,0.0,,,
GT1Ate,Gt1a hs transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
GT1Atg,Gt1a hs intracellular transport,"Transport, Golgi Apparatus",HFD,SCD,0.0,0.0,0.0,,,
GTHDH,Glutathione dehydrogenase (dehydroascorbate reductase),Ascorbate and Aldarate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
GTHOr,Glutathione oxidoreductase,Glutamate metabolism,HFD,SCD,0.0,0.0,0.0,,,
H8MTer_L,"H8 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H8MTer_U,"H8 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H8TAer,"H8 transamidase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
HACD1m,"3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase, mitochondria",Tryptophan metabolism,HFD,SCD,-0.050492625111372424,-0.05479416249738685,0.004301537386014423,,,
HACD1x,(S)-3-Hydroxybutanoyl-CoA:NAD oxidoreductase,Tryptophan metabolism,HFD,SCD,0.0,0.0,0.0,,,
HACD9m,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase","Valine, Leucine, and Isoleucine Metabolism",HFD,SCD,0.0,0.0,0.0,,,
HAS1,Hyaluronan synthase,Hyaluronan Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HAS2,Hyaluronan synthase,Hyaluronan Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HAtly,"Hyaluronan transport, extracellular to lysosome","Transport, Lysosomal",HFD,SCD,0.0,0.0,0.0,,,
HBZOPT10m,Hydroxybenzoate Decaprenyltransferase,Ubiquinone Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
HCO3Em,HCO3 equilibration reaction,Urea cycle/amino group metabolism,HFD,SCD,0.0,0.0,0.0,,,
HCO3_CLt,Bicarbonate transport (Cl-/HCO3- exchange),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HCO3_NAt,Bicarbonate transport (Na/HCO3 cotransport),"Transport, Extracellular",HFD,SCD,0.1,0.1,0.0,,,
H4ET3er,"H4 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H4ETer,"H4 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H5MTer_L,"H5 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H5MTer_U,"H5 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H6_ET2er,"H6' phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H6_ETer,"H6' phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H6ET3er,"H6 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H6MTer_L,"H6 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H6MTer_U,"H6 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
HCOUMARINte,Xenobiotic transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HDCAter,Palmitate ER export,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
H7_ETer,"H7' phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
AK2LGCHOLt,"1-Alkyl 2-Acylglycerol 3-Phosphocholine Transport, Vescicular","Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
H7_TAer,"H7' transamidase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H7ET2er,"H7 phosphoethanolaminyl transferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H7MTer_L,"H7 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
H7MTer_U,"H7 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
HDCAt,Hexadecanoate  n C160  transport in via uniport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HDCEAt,Hexadecenoate  n C161  transport in via uniport,"Transport, Extracellular",HFD,SCD,-0.18958068849815782,-0.043219919002318294,-0.14636076949583954,,,
HDD2COAtx,Hdd2coa intracellular transport,"Transport, Peroxisomal",HFD,SCD,-0.1,-0.1,0.0,,,
HESTRATRIOLte,Hydroxylated estrogen derivative transport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HESTRATRIOLtr,Hydroxylated estrogen derivative transport,"Transport, Endoplasmic Reticular",HFD,SCD,0.0,0.0,0.0,,,
HEX1,Hexokinase (D-glucose:ATP),Glycolysis/Gluconeogenesis,HFD,SCD,0.0,0.05805335235056633,-0.05805335235056633,,,
HPYRR2x,Hydroxypyruvate reductase (NADH),Glyoxylate and Dicarboxylate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
AKGDm,2-oxoglutarate dehydrogenase,Citric Acid Cycle,HFD,SCD,0.22792293314061357,0.22629633847141326,0.0016265946692003153,,,
HPYRRy,Hydroxypyruvate reductase (NADPH),Glyoxylate and Dicarboxylate Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HPYRtp,"Hydroxypyruate transport, peroxisomal","Transport, Peroxisomal",HFD,SCD,0.0,0.0,0.0,,,
HEX10,Hexokinase (D-glucosamine:ATP),Aminosugar Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HEX4,Hexokinase (D-mannose:ATP),Fructose and Mannose Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HEX7,Hexokinase (D-fructose:ATP),Fructose and Mannose Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HEXCCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",HFD,SCD,0.0,0.0,0.0,,,
HRETNtn,"4-hydroxyretinoic acid transport, Nuclear","Transport, Nuclear",HFD,SCD,0.0,0.0,0.0,,,
HS1ly,"Heparan-N-sulfatase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
HEXCCPT1,Carnitine O-palmitoyltransferase,Carnitine shuttle,HFD,SCD,0.0,0.0,0.0,,,
AKGMALtm,"Dicarboxylate/tricarboxylate carrier (mal:akg), mitochondrial","Transport, Mitochondrial",HFD,SCD,-0.4450141638576337,-0.5172586327670761,0.07224446890944236,,,
HEXCCPT2,Carnitine transferase,Carnitine shuttle,HFD,SCD,0.0,0.0,0.0,,,
HEXCCRNt,Transport into the mitochondria (carnitine),Carnitine shuttle,HFD,SCD,0.0,0.0,0.0,,,
HS2ly,"Heparan-N-sulfatase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
HEXCt,Fatty acid transport via diffusion,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HS3ly,"Heparan-N-sulfatase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
AKGt4_3,AKG transport via sodium symport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HS4ly,"Heparan-N-sulfatase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
HSAT1ly,"Heparan-glucosaminide N-acetyltransferase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
HSAT2ly,"Heparan-glucosaminide N-acetyltransferase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
HGNTOR,Homogentisateoxygen 1 2 oxidoreductase  decyclizing ,Tyrosine metabolism,HFD,SCD,0.0,0.5361339144297572,-0.5361339144297572,,,
HIBDm,"3-hydroxyisobutyrate dehydrogenase, mitochondrial","Valine, Leucine, and Isoleucine Metabolism",HFD,SCD,0.434745147274227,0.39589781812786284,0.03884732914636413,,,
HSAT3ly,"Heparan-glucosaminide N-acetyltransferase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
HISDr,Histidase r,Histidine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
AKGtp,AKG transporter  peroxisome,"Transport, Peroxisomal",HFD,SCD,0.0,0.0,0.0,,,
HISDC,Histidine decarboxylase,Histidine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HISTASE,HISTASE,Histidine Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HSAT4ly,"Heparan-glucosaminide N-acetyltransferase, lysosomal",Heparan sulfate degradation,HFD,SCD,0.0,0.0,0.0,,,
HSD11B1r,11-beta-hydroxysteroid dehydrogenase type 1,Steroid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HSD11B2r,11-beta-hydroxysteroid dehydrogenase type 2,Steroid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HSD17B1,Testicular 17-beta-hydroxysteroid dehydrogenase,Steroid Metabolism,HFD,SCD,-0.0015608230328090613,-0.004792335323162922,0.0032315122903538605,,,
HSD17B2r,17-beta-hydroxysteroid dehydrogenase,Steroid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HSD17B3r,Testicular 17-beta-hydroxysteroid dehydrogenase,Steroid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HISTAVESSEC,Histamine secretion via secretory vesicle (ATP driven),"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HISTAtu,Histamine uniport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HISt4,L-histidine transport in via sodium symport,"Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HIStN1,"Histidine transport (Na, H coupled)","Transport, Extracellular",HFD,SCD,0.0,0.0,0.0,,,
HIStiDF,L-histidine transport via diffusion (extracellular to cytosol),"Transport, Extracellular",HFD,SCD,0.0061999359358804376,0.0067281171536376074,-0.0005281812177571699,,,
HSD17B42x,Hydroxysteroid (17-beta) dehydrogenase 4,Bile Acid Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
AKR1C1,"Aldo-keto reductase family 1, member C1 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)",Steroid Metabolism,HFD,SCD,0.0,0.0,0.0,,,
HSD17B4x,Hydroxysteroid (17-beta) dehydrogenase 4,Bile Acid Biosynthesis,HFD,SCD,0.0,0.0,0.0,,,
HKYNH,3 Hydroxy L kynurenine hydrolase,Tryptophan metabolism,HFD,SCD,0.0,0.0,0.0,,,
