ReactionID,ReactionName,Subsystem,MetaboliteID,MetaboliteName,Coefficient,Diff(HFD-SCD),Ratio(HFD/SCD)
ME2,Malic enzyme (NADP),Pyruvate Metabolism,nadph_c,Nicotinamide adenine dinucleotide phosphate - reduced,1.0,-0.3421791974592318,0.0
ME2,Malic enzyme (NADP),Pyruvate Metabolism,pyr_c,Pyruvate,1.0,-0.3421791974592318,0.0
NADHtru,"NADH transporter, endoplasmic reticulum","Transport, Endoplasmic Reticular",nadh_c,Nicotinamide adenine dinucleotide - reduced,-1.0,0.3715130834877533,371513083487.75336
NADHtru,"NADH transporter, endoplasmic reticulum","Transport, Endoplasmic Reticular",nadh_r,Nicotinamide adenine dinucleotide - reduced,1.0,0.3715130834877533,371513083487.75336
NADtru,"NAD transporter, endoplasmic reticulum","Transport, Endoplasmic Reticular",nad_c,Nicotinamide adenine dinucleotide,1.0,0.3715130834877533,371513083487.75336
NADtru,"NAD transporter, endoplasmic reticulum","Transport, Endoplasmic Reticular",nad_r,Nicotinamide adenine dinucleotide,-1.0,0.3715130834877533,371513083487.75336
NH4tp,Ammonia peroxisomal transport,"Transport, Peroxisomal",nh4_c,Ammonium,-1.0,0.2006741594694769,0.5380532896513927
NH4tp,Ammonia peroxisomal transport,"Transport, Peroxisomal",nh4_x,Ammonium,1.0,0.2006741594694769,0.5380532896513927
O2t,O2 transport  diffusion ,"Transport, Extracellular",o2_c,O2 O2,1.0,-1.5298737539508125,0.6302540194849168
O2t,O2 transport  diffusion ,"Transport, Extracellular",o2_e,O2 O2,-1.0,-1.5298737539508125,0.6302540194849168
PIt2m_2,Phosphate mitochondrial transport via proton symport,,h_c,H+,-2.0,-0.2127677550874613,0.7775167393631864
PIt2m_2,Phosphate mitochondrial transport via proton symport,,h_m,H+,2.0,-0.2127677550874613,0.7775167393631864
PIt2m_2,Phosphate mitochondrial transport via proton symport,,pi_c,Phosphate,-1.0,-0.2127677550874613,0.7775167393631864
PIt2m_2,Phosphate mitochondrial transport via proton symport,,pi_m,Phosphate,1.0,-0.2127677550874613,0.7775167393631864
PROt4,Na+/Proline-L symporter,"Transport, Extracellular",na1_c,Sodium,1.0,0.272499868556793,272499868556.793
PROt4,Na+/Proline-L symporter,"Transport, Extracellular",na1_e,Sodium,-1.0,0.272499868556793,272499868556.793
PROt4,Na+/Proline-L symporter,"Transport, Extracellular",pro__L_c,L-Proline,1.0,0.272499868556793,272499868556.793
PROt4,Na+/Proline-L symporter,"Transport, Extracellular",pro__L_e,L-Proline,-1.0,0.272499868556793,272499868556.793
PROt4_2_r,PROt4 LPAREN 2 RPAREN r,"Transport, Extracellular",na1_c,Sodium,2.0,-0.2527568533075408,0.0
PROt4_2_r,PROt4 LPAREN 2 RPAREN r,"Transport, Extracellular",na1_e,Sodium,-2.0,-0.2527568533075408,0.0
PROt4_2_r,PROt4 LPAREN 2 RPAREN r,"Transport, Extracellular",pro__L_c,L-Proline,1.0,-0.2527568533075408,0.0
PROt4_2_r,PROt4 LPAREN 2 RPAREN r,"Transport, Extracellular",pro__L_e,L-Proline,-1.0,-0.2527568533075408,0.0
RTOT4,R total flux,R Group Synthesis,R4coa_hs_c,R group 4 Coenzyme A homo sapiens,-1.0,-0.4539485738716181,0.0
RTOT4,R total flux,R Group Synthesis,Rtotalcoa_c,Rtotalcoa c,1.0,-0.4539485738716181,0.0
PYRt2,Pyruvate transport in via proton symport,"Transport, Extracellular",h_c,H+,1.0,0.2236019814116431,0.0
PYRt2,Pyruvate transport in via proton symport,"Transport, Extracellular",h_e,H+,-1.0,0.2236019814116431,0.0
PYRt2,Pyruvate transport in via proton symport,"Transport, Extracellular",pyr_c,Pyruvate,1.0,0.2236019814116431,0.0
PYRt2,Pyruvate transport in via proton symport,"Transport, Extracellular",pyr_e,Pyruvate,-1.0,0.2236019814116431,0.0
SERDGLNexR,D-Serine/Glutamine reversible exchange,"Transport, Extracellular",gln__L_c,L-Glutamine,-1.0,-0.4052371416664796,0.0
SERDGLNexR,D-Serine/Glutamine reversible exchange,"Transport, Extracellular",gln__L_e,L-Glutamine,1.0,-0.4052371416664796,0.0
